t,x,v,a,id,length,lane,oldLane,pos,event
456.0,208.56,49.6315,-0.00351223355764047,38,6,2,0,208.56,enter lane
458.0,1922.03,46.2274,-0.039367767897177726,35,6,3,,922.03,timer
458.0,1300.67,44.2922,0.011923339643279726,36,4,3,,300.67,timer
458.0,822.21,45.9406,-0.0013346829713918999,37,4,2,,822.21,timer
458.0,309.82,51.6315,1,38,6,2,0,309.82,timer
459.0,361.95,52.6315,1,38,6,2,0,361.95,leave lane
459.0,361.95,52.6315,1,38,6,2,,361.95,done change slow
460.0,2014.41,46.1487,-0.039367767897177726,35,6,3,,1014.41,leave lane
460.0,2014.41,46.1487,-0.039367767897177726,35,6,,,1014.41,end
460.0,1389.28,44.316,0.011923339643279726,36,4,3,,389.28,timer
460.0,914.09,45.938,-0.0013346829713918999,37,4,2,,914.09,timer
460.0,414.58,52.6273,-0.008304315143543918,38,6,2,,414.58,timer
462.0,1477.94,44.3398,0.011923339643279726,36,4,3,,477.94,timer
462.0,1005.96,45.9353,-0.0013346829713918999,37,4,2,,1005.96,leave lane
462.0,1005.96,45.9353,-0.0013346829713918999,37,4,3,,5.960000000000036,enter lane
462.0,1005.96,45.9353,-0.0013346829713918999,37,4,3,,5.960000000000036,timer
462.0,519.81,52.5941,-0.02491294543063175,38,6,2,,519.81,timer
463.27015532818206,0,42.59500282918859,0,39,5,7,,0,enter lane
464.0,1566.64,44.3636,0.011923339643279726,36,4,3,,566.64,timer
464.0,1097.83,45.9326,-0.0013346829713918999,37,4,3,,97.83,timer
464.0,624.94,52.5277,-0.04152157571771958,38,6,2,,624.94,timer
464.0,31.37,43.612,1.895812560488547,39,5,7,,31.37,timer
464.0,31.37,43.612,1.895812560488547,39,5,7,,31.37,change slow
464.0,31.37,43.612,1.895812560488547,39,5,0,7,31.37,enter lane
466.0,1655.39,44.3874,0.011923339643279726,36,4,3,,655.39,timer
466.0,1189.69,45.9299,-0.0013346829713918999,37,4,3,,189.69,timer
466.0,729.9,52.428,-0.05813020600480742,38,6,2,,729.9,timer
466.0,120.59,45.612,1,39,5,0,7,120.59,timer
467.0,166.7,46.612,1,39,5,0,7,166.7,leave lane
467.0,166.7,46.612,1,39,5,0,,166.7,done change slow
468.0,1744.19,44.4112,0.011923339643279726,36,4,3,,744.19,timer
468.0,1281.55,45.9272,-0.0013346829713918999,37,4,3,,281.55,timer
468.0,834.63,52.3007,-0.06510743536885209,38,6,2,,834.63,timer
468.0,213.31,46.6107,-0.002623985759717544,39,5,0,,213.31,timer
468.0,213.31,46.6107,-0.002623985759717544,39,5,0,,213.31,change slow
468.0,213.31,46.6107,-0.002623985759717544,39,5,2,0,213.31,enter lane
470.0,1833.04,44.435,0.011923339643279726,36,4,3,,833.04,timer
470.0,1373.4,45.9245,-0.0013346829713918999,37,4,3,,373.4,timer
470.0,939.1,52.1705,-0.06510743536885209,38,6,2,,939.1,timer
470.0,308.53,48.6107,1,39,5,2,0,308.53,timer
471.0,357.64,49.6107,1,39,5,2,0,357.64,leave lane
471.0,357.64,49.6107,1,39,5,2,,357.64,done change slow
472.0,1921.93,44.4588,0.011923339643279726,36,4,3,,921.93,timer
472.0,1465.25,45.9218,-0.0013346829713918999,37,4,3,,465.25,timer
472.0,1043.31,52.0403,-0.06510743536885209,38,6,2,,1043.31,leave lane
472.0,1043.31,52.0403,-0.06510743536885209,38,6,3,,43.309999999999945,enter lane
472.0,1043.31,52.0403,-0.06510743536885209,38,6,3,,43.309999999999945,timer
472.0,407.25,49.6089,-0.0036905241916752028,39,5,2,,407.25,timer
474.0,2010.87,44.4826,0.011923339643279726,36,4,3,,1010.87,leave lane
474.0,2010.87,44.4826,0.011923339643279726,36,4,,,1010.87,end
474.0,1557.09,45.9191,-0.0013346829713918999,37,4,3,,557.09,timer
474.0,1147.26,51.9101,-0.06510743536885209,38,6,3,,147.26,timer
474.0,506.46,49.5941,-0.011071572575025609,39,5,2,,506.46,timer
474.8519092113866,0,48.051185656456234,0,40,6,7,,0,enter lane
476.0,1648.93,45.9164,-0.0013346829713918999,37,4,3,,648.93,timer
476.0,1250.95,51.7799,-0.06510743536885209,38,6,3,,250.95,timer
476.0,605.62,49.5646,-0.018452620958376013,39,5,2,,605.62,timer
476.0,55.17,48.0615,0.01793602227866514,40,6,7,,55.17,timer
476.0,55.17,48.0615,0.01793602227866514,40,6,7,,55.17,change slow
476.0,55.17,48.0615,0.01793602227866514,40,6,0,7,55.17,enter lane
478.0,1740.76,45.9137,-0.0013346829713918999,37,4,3,,740.76,timer
478.0,1354.38,51.6497,-0.06510743536885209,38,6,3,,354.38,timer
478.0,704.71,49.5203,-0.025833669341726418,39,5,2,,704.71,timer
478.0,153.29,50.0615,1,40,6,0,7,153.29,timer
479.0,203.85,51.0615,1,40,6,0,7,203.85,leave lane
479.0,203.85,51.0615,1,40,6,0,,203.85,done change slow
480.0,1832.58,45.911,-0.0013346829713918999,37,4,3,,832.58,timer
480.0,1457.55,51.5195,-0.06510743536885209,38,6,3,,457.55,timer
480.0,803.7,49.4612,-0.03321471772507682,39,5,2,,803.7,timer
480.0,254.91,51.0529,-0.017107910056948995,40,6,0,,254.91,timer
480.0,254.91,51.0529,-0.017107910056948995,40,6,0,,254.91,change slow
480.0,254.91,51.0529,-0.017107910056948995,40,6,2,0,254.91,enter lane
482.0,1924.4,45.9083,-0.0013346829713918999,37,4,3,,924.4,timer
482.0,1560.46,51.3893,-0.06510743536885209,38,6,3,,560.46,timer
482.0,902.56,49.3904,-0.035872061676002924,39,5,2,,902.56,timer
482.0,359.02,53.0529,1,40,6,2,0,359.02,timer
483.0,412.57,54.0529,1,40,6,2,0,412.57,leave lane
483.0,412.57,54.0529,1,40,6,2,,412.57,done change slow
484.0,2016.21,45.9056,-0.0013346829713918999,37,4,3,,1016.21,leave lane
484.0,2016.21,45.9056,-0.0013346829713918999,37,4,,,1016.21,end
484.0,1663.11,51.2591,-0.06510743536885209,38,6,3,,663.11,timer
484.0,1001.27,49.3186,-0.035872061676002924,39,5,2,,1001.27,leave lane
484.0,1001.27,49.3186,-0.035872061676002924,39,5,3,,1.2699999999999818,enter lane
484.0,1001.27,49.3186,-0.035872061676002924,39,5,3,,1.2699999999999818,timer
484.0,466.62,54.0366,-0.03263466610908905,40,6,2,,466.62,timer
486.0,1765.5,51.1289,-0.06510743536885209,38,6,3,,765.5,timer
486.0,1099.84,49.2469,-0.035872061676002924,39,5,3,,99.84,timer
486.0,574.58,53.9061,-0.09790399832726715,40,6,2,,574.58,timer
486.43366309459117,0,46.324755067763235,0,41,6,2,,0,enter lane
488.0,1867.63,50.9987,-0.06510743536885209,38,6,3,,867.63,timer
488.0,1198.26,49.1752,-0.035872061676002924,39,5,3,,198.26,timer
488.0,682.16,53.645,-0.16317333054544525,40,6,2,,682.16,timer
488.0,72.56,46.331,0.007927674892883539,41,6,2,,72.56,timer
490.0,1969.5,50.8685,-0.06510743536885209,38,6,3,,969.5,timer
490.0,1296.54,49.1035,-0.035872061676002924,39,5,3,,296.54,timer
490.0,789.11,53.2959,-0.17575382287402389,40,6,2,,789.11,timer
490.0,165.24,46.357,0.018050241584005873,41,6,2,,165.24,timer
492.0,2071.11,50.7383,-0.06510743536885209,38,6,3,,1071.11,leave lane
492.0,2071.11,50.7383,-0.06510743536885209,38,6,,,1071.11,end
492.0,1394.68,49.0318,-0.035872061676002924,39,5,3,,394.68,timer
492.0,895.35,52.9444,-0.17575382287402389,40,6,2,,895.35,timer
492.0,258.0,46.4032,0.028172808275128206,41,6,2,,258.0,timer
494.0,1492.67,48.9601,-0.035872061676002924,39,5,3,,492.67,timer
494.0,1000.89,52.5929,-0.17575382287402389,40,6,2,,1000.89,leave lane
494.0,1000.89,52.5929,-0.17575382287402389,40,6,3,,0.8899999999999864,enter lane
494.0,1000.89,52.5929,-0.17575382287402389,40,6,3,,0.8899999999999864,timer
494.0,350.87,46.4695,0.03714556541334067,41,6,2,,350.87,timer
496.0,1590.52,48.8884,-0.035872061676002924,39,5,3,,590.52,timer
496.0,1105.72,52.2414,-0.17575382287402389,40,6,3,,105.72,timer
496.0,443.88,46.5438,0.03714556541334067,41,6,2,,443.88,timer
498.0,1688.23,48.8167,-0.035872061676002924,39,5,3,,688.23,timer
498.0,1209.85,51.8899,-0.17575382287402389,40,6,3,,209.85,timer
498.0,537.04,46.6181,0.03714556541334067,41,6,2,,537.04,timer
498.0154169777957,0,45.587946021368545,0,42,4,0,,0,enter lane
500.0,1785.79,48.745,-0.035872061676002924,39,5,3,,785.79,timer
500.0,1313.28,51.5384,-0.17575382287402389,40,6,3,,313.28,timer
500.0,630.35,46.6924,0.03714556541334067,41,6,2,,630.35,timer
500.0,90.47,45.5881,0.0001782724477601986,42,4,0,,90.47,timer
500.0,90.47,45.5881,0.0001782724477601986,42,4,0,,90.47,change slow
500.0,90.47,45.5881,0.0001782724477601986,42,4,2,0,90.47,enter lane
502.0,1883.21,48.6733,-0.035872061676002924,39,5,3,,883.21,timer
502.0,1416.01,51.1869,-0.17575382287402389,40,6,3,,416.01,timer
502.0,723.81,46.7667,0.03714556541334067,41,6,2,,723.81,timer
502.0,183.65,47.5881,1,42,4,2,0,183.65,timer
503.0,231.74,48.5881,1,42,4,2,0,231.74,leave lane
503.0,231.74,48.5881,1,42,4,2,,231.74,done change slow
504.0,1980.48,48.6016,-0.035872061676002924,39,5,3,,980.48,timer
504.0,1518.03,50.8354,-0.17575382287402389,40,6,3,,518.03,timer
504.0,817.42,46.8409,0.03714556541334067,41,6,2,,817.42,timer
504.0,280.33,48.5824,-0.011401846425565607,42,4,2,,280.33,timer
506.0,2077.61,48.5299,-0.035872061676002924,39,5,3,,1077.61,leave lane
506.0,2077.61,48.5299,-0.035872061676002924,39,5,,,1077.61,end
506.0,1619.35,50.4839,-0.17575382287402389,40,6,3,,619.35,timer
506.0,911.18,46.9152,0.03714556541334067,41,6,2,,911.18,timer
506.0,377.46,48.5368,-0.034205539276696825,42,4,2,,377.46,timer
508.0,1719.97,50.1324,-0.17575382287402389,40,6,3,,719.97,timer
508.0,1005.08,46.9895,0.03714556541334067,41,6,2,,1005.08,leave lane
508.0,1005.08,46.9895,0.03714556541334067,41,6,3,,5.080000000000041,enter lane
508.0,1005.08,46.9895,0.03714556541334067,41,6,3,,5.080000000000041,timer
508.0,474.45,48.4456,-0.05700923212782804,42,4,2,,474.45,timer
509.5971708610003,0,44.889822859537944,0,43,5,0,,0,enter lane
510.0,1819.88,49.7809,-0.17575382287402389,40,6,3,,819.88,timer
510.0,1099.13,47.0638,0.03714556541334067,41,6,3,,99.13,timer
510.0,571.22,48.309,-0.07748360929358973,42,4,2,,571.22,timer
510.0,18.08,44.8902,0.001834747197949275,43,5,0,,18.08,timer
510.0,18.08,44.8902,0.001834747197949275,43,5,0,,18.08,change slow
510.0,18.08,44.8902,0.001834747197949275,43,5,2,0,18.08,enter lane
512.0,1919.09,49.4294,-0.17575382287402389,40,6,3,,919.09,timer
512.0,1193.33,47.1381,0.03714556541334067,41,6,3,,193.33,timer
512.0,667.68,48.154,-0.07748360929358973,42,4,2,,667.68,timer
512.0,109.86,46.8902,1,43,5,2,0,109.86,timer
513.0,157.25,47.8902,1,43,5,2,0,157.25,leave lane
513.0,157.25,47.8902,1,43,5,2,,157.25,done change slow
514.0,2017.6,49.0779,-0.17575382287402389,40,6,3,,1017.6,leave lane
514.0,2017.6,49.0779,-0.17575382287402389,40,6,,,1017.6,end
514.0,1287.68,47.2124,0.03714556541334067,41,6,3,,287.68,timer
514.0,763.84,47.999,-0.07748360929358973,42,4,2,,763.84,timer
514.0,205.14,47.8801,-0.02010793942151629,43,5,2,,205.14,timer
516.0,1382.18,47.2867,0.03714556541334067,41,6,3,,382.18,timer
516.0,859.68,47.844,-0.07748360929358973,42,4,2,,859.68,timer
516.0,300.83,47.7997,-0.06032381826454887,43,5,2,,300.83,timer
518.0,1476.83,47.361,0.03714556541334067,41,6,3,,476.83,timer
518.0,955.21,47.689,-0.07748360929358973,42,4,2,,955.21,timer
518.0,396.29,47.6424,-0.08849844479531786,43,5,2,,396.29,timer
520.0,1571.63,47.4353,0.03714556541334067,41,6,3,,571.63,timer
520.0,1050.43,47.534,-0.07748360929358973,42,4,2,,1050.43,leave lane
520.0,1050.43,47.534,-0.07748360929358973,42,4,3,,50.430000000000064,enter lane
520.0,1050.43,47.534,-0.07748360929358973,42,4,3,,50.430000000000064,timer
520.0,491.4,47.4654,-0.08849844479531786,43,5,2,,491.4,timer
521.1789247442048,0,47.0815395172492,0,44,6,7,,0,enter lane
522.0,1666.57,47.5096,0.03714556541334067,41,6,3,,666.57,timer
522.0,1145.34,47.379,-0.07748360929358973,42,4,3,,145.34,timer
522.0,586.15,47.2884,-0.08849844479531786,43,5,2,,586.15,timer
522.0,38.66,47.0811,-0.0011000607878860567,44,6,7,,38.66,timer
522.0,38.66,47.0811,-0.0011000607878860567,44,6,7,,38.66,change slow
522.0,38.66,47.0811,-0.0011000607878860567,44,6,0,7,38.66,enter lane
524.0,1761.66,47.5839,0.03714556541334067,41,6,3,,761.66,timer
524.0,1239.94,47.224,-0.07748360929358973,42,4,3,,239.94,timer
524.0,680.55,47.1114,-0.08849844479531786,43,5,2,,680.55,timer
524.0,134.82,49.0811,1,44,6,0,7,134.82,timer
525.0,184.4,50.0811,1,44,6,0,7,184.4,leave lane
525.0,184.4,50.0811,1,44,6,0,,184.4,done change slow
526.0,1856.9,47.6582,0.03714556541334067,41,6,3,,856.9,timer
526.0,1334.23,47.069,-0.07748360929358973,42,4,3,,334.23,timer
526.0,774.6,46.9344,-0.08849844479531786,43,5,2,,774.6,timer
526.0,234.48,50.0766,-0.00897991144757014,44,6,0,,234.48,timer
526.0,234.48,50.0766,-0.00897991144757014,44,6,0,,234.48,change slow
526.0,234.48,50.0766,-0.00897991144757014,44,6,2,0,234.48,enter lane
528.0,1952.29,47.7325,0.03714556541334067,41,6,3,,952.29,timer
528.0,1428.21,46.914,-0.07748360929358973,42,4,3,,428.21,timer
528.0,868.29,46.7574,-0.08849844479531786,43,5,2,,868.29,timer
528.0,336.63,52.0766,1,44,6,2,0,336.63,timer
529.0,389.21,53.0766,1,44,6,2,0,389.21,leave lane
529.0,389.21,53.0766,1,44,6,2,,389.21,done change slow
530.0,2047.83,47.8068,0.03714556541334067,41,6,3,,1047.83,leave lane
530.0,2047.83,47.8068,0.03714556541334067,41,6,,,1047.83,end
530.0,1521.88,46.759,-0.07748360929358973,42,4,3,,521.88,timer
530.0,961.62,46.5804,-0.08849844479531786,43,5,2,,961.62,timer
530.0,442.29,53.0741,-0.0049952390652075376,44,6,2,,442.29,timer
532.0,1615.24,46.604,-0.07748360929358973,42,4,3,,615.24,timer
532.0,1054.6,46.4034,-0.08849844479531786,43,5,2,,1054.6,leave lane
532.0,1054.6,46.4034,-0.08849844479531786,43,5,3,,54.59999999999991,enter lane
532.0,1054.6,46.4034,-0.08849844479531786,43,5,3,,54.59999999999991,timer
532.0,548.42,53.0541,-0.014985717195622613,44,6,2,,548.42,timer
532.7606786274093,0,45.653498009514806,0,45,6,2,,0,enter lane
534.0,1708.29,46.449,-0.07748360929358973,42,4,3,,708.29,timer
534.0,1147.23,46.2264,-0.08849844479531786,43,5,3,,147.23,timer
534.0,654.49,53.0142,-0.02497619532603769,44,6,2,,654.49,timer
534.0,56.58,45.6536,0.00016157078049824664,45,6,2,,56.58,timer
536.0,1801.03,46.294,-0.07748360929358973,42,4,3,,801.03,timer
536.0,1239.51,46.0494,-0.08849844479531786,43,5,3,,239.51,timer
536.0,760.46,52.9543,-0.03496667345645277,44,6,2,,760.46,timer
536.0,147.89,45.6542,0.0004223115117913745,45,6,2,,147.89,timer
538.0,1893.46,46.139,-0.07748360929358973,42,4,3,,893.46,timer
538.0,1331.43,45.8724,-0.08849844479531786,43,5,3,,331.43,timer
538.0,866.29,52.8744,-0.04495715158686785,44,6,2,,866.29,timer
538.0,239.2,45.6553,0.0006830522430845024,45,6,2,,239.2,timer
540.0,1985.58,45.984,-0.07748360929358973,42,4,3,,985.58,timer
540.0,1423.0,45.6954,-0.08849844479531786,43,5,3,,423.0,timer
540.0,971.94,52.7745,-0.054947629717282925,44,6,2,,971.94,timer
540.0,330.51,45.6569,0.0009437929743776302,45,6,2,,330.51,timer
542.0,2077.39,45.829,-0.07748360929358973,42,4,3,,1077.39,leave lane
542.0,2077.39,45.829,-0.07748360929358973,42,4,,,1077.39,end
542.0,1514.21,45.5184,-0.08849844479531786,43,5,3,,514.21,timer
542.0,1077.38,52.6626,-0.0559905421659979,44,6,2,,1077.38,leave lane
542.0,1077.38,52.6626,-0.0559905421659979,44,6,3,,77.38000000000011,enter lane
542.0,1077.38,52.6626,-0.0559905421659979,44,6,3,,77.38000000000011,timer
542.0,421.83,45.659,0.0011439730498258903,45,6,2,,421.83,timer
544.0,1605.07,45.3414,-0.08849844479531786,43,5,3,,605.07,timer
544.0,1182.59,52.5506,-0.0559905421659979,44,6,3,,182.59,timer
544.0,513.15,45.6613,0.0011439730498258903,45,6,2,,513.15,timer
544.3424325106139,0,43.826343997910016,0,46,6,2,,0,enter lane
546.0,1695.58,45.1644,-0.08849844479531786,43,5,3,,695.58,timer
546.0,1287.58,52.4386,-0.0559905421659979,44,6,3,,287.58,timer
546.0,604.48,45.6636,0.0011439730498258903,45,6,2,,604.48,timer
546.0,72.65,43.8351,0.010588317471901169,46,6,2,,72.65,timer
548.0,1785.73,44.9874,-0.08849844479531786,43,5,3,,785.73,timer
548.0,1392.35,52.3266,-0.0559905421659979,44,6,3,,392.35,timer
548.0,695.81,45.6659,0.0011439730498258903,45,6,2,,695.81,timer
548.0,160.35,43.8691,0.023364047618276824,46,6,2,,160.35,timer
550.0,1875.53,44.8104,-0.08849844479531786,43,5,3,,875.53,timer
550.0,1496.89,52.2146,-0.0559905421659979,44,6,3,,496.89,timer
550.0,787.14,45.6682,0.0011439730498258903,45,6,2,,787.14,timer
550.0,248.14,43.9286,0.03613977776465248,46,6,2,,248.14,timer
552.0,1964.97,44.6334,-0.08849844479531786,43,5,3,,964.97,timer
552.0,1601.21,52.1026,-0.0559905421659979,44,6,3,,601.21,timer
552.0,878.48,45.6705,0.0011439730498258903,45,6,2,,878.48,timer
552.0,336.08,44.0137,0.04891550791102813,46,6,2,,336.08,timer
554.0,2054.07,44.4758,-0.06055893167101031,43,5,3,,1054.07,leave lane
554.0,2054.07,44.4758,-0.06055893167101031,43,5,,,1054.07,end
554.0,1705.3,51.9906,-0.0559905421659979,44,6,3,,705.3,timer
554.0,969.82,45.6728,0.0011439730498258903,45,6,2,,969.82,timer
554.0,424.21,44.1203,0.05450653016205477,46,6,2,,424.21,timer
555.9241863938184,0,37.51930741927839,0,47,5,2,,0,enter lane
555.9241863938184,1057.71,45.675,0.0011439730498258903,45,6,2,,1057.71,leave lane
555.9241863938184,1057.71,45.675,0.0011439730498258903,45,6,3,,57.710000000000036,enter lane
556.0,1809.17,51.8786,-0.0559905421659979,44,6,3,,809.17,timer
556.0,1061.17,45.6751,0.0011439730498258903,45,6,3,,61.17,timer
556.0,512.56,44.2293,0.05450653016205477,46,6,2,,512.56,timer
556.0,2.84,37.5194,0.001194007651587242,47,5,2,,2.84,timer
558.0,1912.82,51.7666,-0.0559905421659979,44,6,3,,912.82,timer
558.0,1152.52,45.6774,0.0011439730498258903,45,6,3,,152.52,timer
558.0,601.13,44.3383,0.05450653016205477,46,6,2,,601.13,timer
558.0,77.9,37.5533,0.03269251330841851,47,5,2,,77.9,timer
560.0,2016.24,51.6546,-0.0559905421659979,44,6,3,,1016.24,leave lane
560.0,2016.24,51.6546,-0.0559905421659979,44,6,,,1016.24,end
560.0,1243.88,45.6797,0.0011439730498258903,45,6,3,,243.88,timer
560.0,689.92,44.4473,0.05450653016205477,46,6,2,,689.92,timer
560.0,153.09,37.6502,0.06419101896524979,47,5,2,,153.09,timer
562.0,1335.24,45.682,0.0011439730498258903,45,6,3,,335.24,timer
562.0,778.92,44.5563,0.05450653016205477,46,6,2,,778.92,timer
562.0,228.54,37.8101,0.09568952462208105,47,5,2,,228.54,timer
564.0,1426.61,45.6843,0.0011439730498258903,45,6,3,,426.61,timer
564.0,868.14,44.6653,0.05450653016205477,46,6,2,,868.14,timer
564.0,304.37,38.033,0.12718803027891232,47,5,2,,304.37,timer
566.0,1517.98,45.6866,0.0011439730498258903,45,6,3,,517.98,timer
566.0,957.58,44.7743,0.05450653016205477,46,6,2,,957.58,timer
566.0,380.71,38.3131,0.14523072303280765,47,5,2,,380.71,timer
567.505940277023,0,43.145375306735055,0,48,4,2,,0,enter lane
567.505940277023,1025.07,44.8564,0.05450653016205477,46,6,2,,1025.07,leave lane
567.505940277023,1025.07,44.8564,0.05450653016205477,46,6,3,,25.069999999999936,enter lane
568.0,1609.36,45.6889,0.0011439730498258903,45,6,3,,609.36,timer
568.0,1047.24,44.8833,0.05450653016205477,46,6,3,,47.24,timer
568.0,457.62,38.6036,0.14523072303280765,47,5,2,,457.62,timer
568.0,21.32,43.1458,0.0015702922987791015,48,4,2,,21.32,timer
570.0,1700.74,45.6912,0.0011439730498258903,45,6,3,,700.74,timer
570.0,1137.12,44.9923,0.05450653016205477,46,6,3,,137.12,timer
570.0,535.12,38.8941,0.14523072303280765,47,5,2,,535.12,timer
570.0,107.62,43.1553,0.007926982495329311,48,4,2,,107.62,timer
572.0,1792.12,45.6935,0.0011439730498258903,45,6,3,,792.12,timer
572.0,1227.21,45.1013,0.05450653016205477,46,6,3,,227.21,timer
572.0,613.2,39.1846,0.14523072303280765,47,5,2,,613.2,timer
572.0,193.95,43.1775,0.014283672691879521,48,4,2,,193.95,timer
574.0,1883.51,45.6958,0.0011439730498258903,45,6,3,,883.51,timer
574.0,1317.52,45.2103,0.05450653016205477,46,6,3,,317.52,timer
574.0,691.86,39.4751,0.14523072303280765,47,5,2,,691.86,timer
574.0,280.34,43.2124,0.02064036288842973,48,4,2,,280.34,timer
576.0,1974.9,45.6981,0.0011439730498258903,45,6,3,,974.9,timer
576.0,1408.05,45.3193,0.05450653016205477,46,6,3,,408.05,timer
576.0,771.1,39.7656,0.14523072303280765,47,5,2,,771.1,timer
576.0,366.81,43.26,0.02699705308497994,48,4,2,,366.81,timer
578.0,2066.3,45.7004,0.0011439730498258903,45,6,3,,1066.3,leave lane
578.0,2066.3,45.7004,0.0011439730498258903,45,6,,,1066.3,end
578.0,1498.8,45.4283,0.05450653016205477,46,6,3,,498.8,timer
578.0,850.92,40.0561,0.14523072303280765,47,5,2,,850.92,timer
578.0,453.39,43.319,0.030341045987116972,48,4,2,,453.39,timer
579.0876941602276,0,44.761221539429215,0,49,5,7,,0,enter lane
580.0,1589.77,45.5373,0.05450653016205477,46,6,3,,589.77,timer
580.0,931.32,40.3466,0.14523072303280765,47,5,2,,931.32,timer
580.0,540.09,43.3797,0.030341045987116972,48,4,2,,540.09,timer
580.0,40.84,44.7614,0.0003685568664448369,49,5,7,,40.84,timer
580.0,40.84,44.7614,0.0003685568664448369,49,5,7,,40.84,change slow
580.0,40.84,44.7614,0.0003685568664448369,49,5,0,7,40.84,enter lane
582.0,1680.95,45.6463,0.05450653016205477,46,6,3,,680.95,timer
582.0,1012.3,40.6371,0.14523072303280765,47,5,2,,1012.3,leave lane
582.0,1012.3,40.6371,0.14523072303280765,47,5,3,,12.299999999999955,enter lane
582.0,1012.3,40.6371,0.14523072303280765,47,5,3,,12.299999999999955,timer
582.0,626.91,43.4404,0.030341045987116972,48,4,2,,626.91,timer
582.0,132.36,46.7614,1,49,5,0,7,132.36,timer
583.0,179.62,47.7614,1,49,5,0,7,179.62,leave lane
583.0,179.62,47.7614,1,49,5,0,,179.62,done change slow
584.0,1772.35,45.7553,0.05450653016205477,46,6,3,,772.35,timer
584.0,1093.86,40.9276,0.14523072303280765,47,5,3,,93.86,timer
584.0,713.86,43.501,0.030341045987116972,48,4,2,,713.86,timer
584.0,227.38,47.7596,-0.003528120528864953,49,5,0,,227.38,timer
584.0,227.38,47.7596,-0.003528120528864953,49,5,0,,227.38,change slow
584.0,227.38,47.7596,-0.003528120528864953,49,5,2,0,227.38,enter lane
586.0,1863.97,45.8643,0.05450653016205477,46,6,3,,863.97,timer
586.0,1176.01,41.2181,0.14523072303280765,47,5,3,,176.01,timer
586.0,800.92,43.5617,0.030341045987116972,48,4,2,,800.92,timer
586.0,324.9,49.7596,1,49,5,2,0,324.9,timer
587.0,375.16,50.7596,1,49,5,2,0,375.16,leave lane
587.0,375.16,50.7596,1,49,5,2,,375.16,done change slow
588.0,1955.81,45.9733,0.05450653016205477,46,6,3,,955.81,timer
588.0,1258.74,41.5086,0.14523072303280765,47,5,3,,258.74,timer
588.0,888.11,43.6223,0.030341045987116972,48,4,2,,888.11,timer
588.0,425.92,50.7571,-0.004988261094542601,49,5,2,,425.92,timer
590.0,2047.87,46.0823,0.05450653016205477,46,6,3,,1047.87,leave lane
590.0,2047.87,46.0823,0.05450653016205477,46,6,,,1047.87,end
590.0,1342.05,41.7991,0.14523072303280765,47,5,3,,342.05,timer
590.0,975.42,43.683,0.030341045987116972,48,4,2,,975.42,timer
590.0,527.42,50.7371,-0.014964783283627804,49,5,2,,527.42,timer
590.6694480434321,0,43.314345898978274,0,50,6,7,,0,enter lane
592.0,1425.94,42.0896,0.14523072303280765,47,5,3,,425.94,timer
592.0,1062.85,43.7437,0.030341045987116972,48,4,2,,1062.85,leave lane
592.0,1062.85,43.7437,0.030341045987116972,48,4,3,,62.84999999999991,enter lane
592.0,1062.85,43.7437,0.030341045987116972,48,4,3,,62.84999999999991,timer
592.0,628.86,50.6972,-0.024941305472713005,49,5,2,,628.86,timer
592.0,57.64,43.3241,0.01471996510150595,50,6,7,,57.64,timer
592.0,57.64,43.3241,0.01471996510150595,50,6,7,,57.64,change slow
592.0,57.64,43.3241,0.01471996510150595,50,6,0,7,57.64,enter lane
594.0,1510.41,42.3801,0.14523072303280765,47,5,3,,510.41,timer
594.0,1150.4,43.8044,0.030341045987116972,48,4,3,,150.4,timer
594.0,730.2,50.6373,-0.034917827661798205,49,5,2,,730.2,timer
594.0,146.29,45.3241,1,50,6,0,7,146.29,timer
595.0,192.11,46.3241,1,50,6,0,7,192.11,leave lane
595.0,192.11,46.3241,1,50,6,0,,192.11,done change slow
596.0,1595.46,42.6706,0.14523072303280765,47,5,3,,595.46,timer
596.0,1238.07,43.8651,0.030341045987116972,48,4,3,,238.07,timer
596.0,831.4,50.5646,-0.03654404986222113,49,5,2,,831.4,timer
596.0,238.43,46.3234,-0.0013509568550616195,50,6,0,,238.43,timer
596.0,238.43,46.3234,-0.0013509568550616195,50,6,0,,238.43,change slow
596.0,238.43,46.3234,-0.0013509568550616195,50,6,2,0,238.43,enter lane
598.0,1681.09,42.9611,0.14523072303280765,47,5,3,,681.09,timer
598.0,1325.86,43.9258,0.030341045987116972,48,4,3,,325.86,timer
598.0,932.46,50.4915,-0.03654404986222113,49,5,2,,932.46,timer
598.0,333.08,48.3234,1,50,6,2,0,333.08,timer
599.0,381.9,49.3234,1,50,6,2,0,381.9,leave lane
599.0,381.9,49.3234,1,50,6,2,,381.9,done change slow
600.0,1767.3,43.2516,0.14523072303280765,47,5,3,,767.3,timer
600.0,1413.77,43.9865,0.030341045987116972,48,4,3,,413.77,timer
600.0,1033.37,50.4185,-0.03654404986222113,49,5,2,,1033.37,leave lane
600.0,1033.37,50.4185,-0.03654404986222113,49,5,3,,33.36999999999989,enter lane
600.0,1033.37,50.4185,-0.03654404986222113,49,5,3,,33.36999999999989,timer
600.0,431.22,49.3225,-0.0018532752467412864,50,6,2,,431.22,timer
602.0,1854.09,43.5421,0.14523072303280765,47,5,3,,854.09,timer
602.0,1501.8,44.0472,0.030341045987116972,48,4,3,,501.8,timer
