t,x,v,a,id,lane,oldLane,pos,event
139,2692.77,35.32718262659113,-0.048561375269519244,13,7,-1,692.77,timer
139,2624.24,36.05117112015995,-0.0476156716517166,3,4,-1,624.24,timer
139,2419.98,33.145593965170335,0.08562519595105436,14,4,-1,419.98,timer
139,2290.11,31.558901507659538,0.13699163261334887,22,7,-1,290.11,timer
139,2289.24,33.115772762280244,0.09902920110277244,4,8,-1,289.24,timer
139,2241.53,34.19299060159038,0.08804615334623175,15,4,-1,241.53,timer
139,2032.55,31.117615969136594,0.14755471777149445,23,7,-1,32.55,timer
139,1961.67,31.82166834236011,0.16380046347115504,5,1,-1,961.67,timer
139,1783.87,30.06315162546563,0.14982008505070332,16,3,-1,783.87,timer
139,1694.51,29.240775156955483,0.14374374374374374,24,6,-1,694.51,timer
139,1699.23,31.014049166029874,0.17453183520599247,6,1,-1,699.23,timer
139,1547.48,30.37241418255488,0.17869281045751637,17,3,-1,547.48,timer
139,1471.41,30.160267591923652,0.18346883468834688,25,6,-1,471.41,timer
139,1353.89,27.19997044968977,0.1369347976649847,7,1,-1,353.89,timer
139,1214.2,26.849662028239656,0.09596050270031418,26,3,-1,214.2,timer
139,1107.27,26.24187185107719,0.1445980542754736,8,1,-1,107.27,timer
139,978.03,26.34929214446531,0.10857633474808391,27,2,-1,978.03,timer
139,903.09,25.60621908790301,0.1588922937237544,9,0,-1,903.09,timer
139,729.39,24.796291937488206,0.09028305864358327,28,2,-1,729.39,timer
139,511.51,26.595693693166613,0.07818278936338298,29,0,-1,511.51,timer
140,3001.73,32.95341399210921,0.008373839382124798,12,4,-1,1001.73,leave lane
140,3001.73,32.95341399210921,0.008373839382124798,12,-1,-1,1001.73,end
140,2853.77,33.785501626782384,-0.01058504176127813,2,4,-1,853.77,timer
140,2743.38,31.252718087452532,0.04554766793644088,21,4,-1,743.38,timer
140,2728.07,35.27862125132161,-0.048561375269519244,13,7,-1,728.07,timer
140,2660.27,36.00355544850823,-0.0476156716517166,3,4,-1,660.27,timer
140,2453.17,33.2233997440712,0.0699863618506818,14,4,-1,453.17,timer
140,2321.74,31.695893140272887,0.13699163261334887,22,7,-1,321.74,timer
140,2322.4,33.20617613396768,0.08177754227209245,4,8,-1,322.4,leave lane
140,2322.4,33.20617613396768,0.08177754227209245,4,-1,-1,322.4,end
140,2275.76,34.27067347214843,0.06731958776985739,15,4,-1,275.76,timer
140,2063.74,31.26517068690809,0.14755471777149445,23,7,-1,63.74,timer
140,1993.57,31.985468805831264,0.16380046347115504,5,1,-1,993.57,timer
140,1814.01,30.21297171051633,0.14982008505070332,16,3,-1,814.01,timer
140,1723.82,29.384518900699227,0.14374374374374374,24,6,-1,723.82,timer
140,1730.33,31.188581001235868,0.17453183520599247,6,1,-1,730.33,timer
140,1577.94,30.551106993012397,0.17869281045751637,17,3,-1,577.94,timer
140,1501.66,30.343736426612,0.18346883468834688,25,6,-1,501.66,timer
140,1381.16,27.336905247354753,0.1369347976649847,7,1,-1,381.16,timer
140,1241.1,26.94562253093997,0.09596050270031418,26,3,-1,241.1,timer
140,1133.58,26.386469905352662,0.1445980542754736,8,1,-1,133.58,timer
140,1004.43,26.457868479213392,0.10857633474808391,27,2,-1,1004.43,leave lane
140,1004.43,26.457868479213392,0.10857633474808391,27,3,-1,4.42999999999995,enter lane
140,1004.43,26.457868479213392,0.10857633474808391,27,3,-1,4.42999999999995,timer
140,928.78,25.765111381626763,0.1588922937237544,9,0,-1,928.78,timer
140,754.23,24.886574996131788,0.09028305864358327,28,2,-1,754.23,timer
140,538.14,26.673876482529995,0.07818278936338298,29,0,-1,538.14,timer
140,2063.74,31.26517068690809,0.14755471777149445,23,7,-1,63.74,change slow
140,2063.74,31.26517068690809,0.14755471777149445,23,4,7,63.74,enter lane 4
141,2887.55,33.7749165850211,-0.01058504176127813,2,4,-1,887.55,timer
141,2774.66,31.29826575538897,0.04554766793644088,21,4,-1,774.66,timer
141,2763.32,35.23005987605209,-0.048561375269519244,13,7,-1,763.32,timer
141,2696.25,35.95593977685651,-0.0476156716517166,3,4,-1,696.25,timer
141,2486.43,33.2855666888717,0.05434752775030924,14,4,-1,486.43,timer
141,2353.5,31.832884772886235,0.13699163261334887,22,7,-1,353.5,timer
141,2310.06,34.327629777130106,0.04659302219348301,15,4,-1,310.06,timer
141,2095.51,32.26517068690809,1,23,4,7,95.51,timer
141,2025.64,32.14926926930242,0.16380046347115504,5,1,-1,1025.64,leave lane
141,2025.64,32.14926926930242,0.16380046347115504,5,8,-1,25.6400000000001,enter lane
141,2025.64,32.14926926930242,0.16380046347115504,5,8,-1,25.6400000000001,timer
141,1844.3,30.362791795567034,0.14982008505070332,16,3,-1,844.3,timer
141,1753.28,29.52826264444297,0.14374374374374374,24,6,-1,753.28,timer
141,1761.61,31.36311283644186,0.17453183520599247,6,1,-1,761.61,timer
141,1608.58,30.729799803469913,0.17869281045751637,17,3,-1,608.58,timer
141,1532.1,30.52720526130035,0.18346883468834688,25,6,-1,532.1,timer
141,1408.57,27.473840045019738,0.1369347976649847,7,1,-1,408.57,timer
141,1268.09,27.041583033640286,0.09596050270031418,26,3,-1,268.09,timer
141,1160.04,26.531067959628135,0.1445980542754736,8,1,-1,160.04,timer
141,1030.94,26.566444813961475,0.10857633474808391,27,3,-1,30.94,timer
141,954.62,25.924003675350516,0.1588922937237544,9,0,-1,954.62,timer
141,779.16,24.97685805477537,0.09028305864358327,28,2,-1,779.16,timer
141,564.85,26.752059271893376,0.07818278936338298,29,0,-1,564.85,timer
141,2025.64,32.14926926930242,0.16380046347115504,5,8,-1,25.6400000000001,change fast
141,2025.64,32.14926926930242,0.16380046347115504,5,4,8,25.6400000000001,enter lane 4
142,2921.32,33.76433154325982,-0.01058504176127813,2,4,-1,921.32,timer
142,2805.98,31.34381342332541,0.04554766793644088,21,4,-1,805.98,timer
142,2798.53,35.18149850078257,-0.048561375269519244,13,7,-1,798.53,timer
142,2732.18,35.90832410520479,-0.0476156716517166,3,4,-1,732.18,timer
142,2519.74,33.33209479957182,0.038708693649936676,14,4,-1,519.74,timer
142,2385.4,31.969876405499583,0.13699163261334887,22,7,-1,385.4,timer
142,2344.41,34.363859516535406,0.025866456617108638,15,4,-1,344.41,timer
142,2128.28,33.26517068690809,1,23,4,7,128.28,timer
142,2058.29,33.14926926930242,1,5,4,8,58.29,timer
142,1874.74,30.512611880617737,0.14982008505070332,16,3,-1,874.74,timer
142,1782.88,29.672006388186716,0.14374374374374374,24,6,-1,782.88,timer
142,1793.06,31.537644671647854,0.17453183520599247,6,1,-1,793.06,timer
142,1639.4,30.90849261392743,0.17869281045751637,17,3,-1,639.4,timer
142,1562.72,30.710674095988697,0.18346883468834688,25,6,-1,562.72,timer
142,1436.11,27.610774842684723,0.1369347976649847,7,1,-1,436.11,timer
142,1295.18,27.1375435363406,0.09596050270031418,26,3,-1,295.18,timer
142,1186.64,26.67566601390361,0.1445980542754736,8,1,-1,186.64,timer
142,1057.56,26.675021148709558,0.10857633474808391,27,3,-1,57.56,timer
142,980.62,26.08289596907427,0.1588922937237544,9,0,-1,980.62,timer
142,804.18,25.067141113418952,0.09028305864358327,28,2,-1,804.18,timer
142,591.64,26.830242061256758,0.07818278936338298,29,0,-1,591.64,timer
143,2162.05,34.26517068690809,1,23,4,7,162.05,leave lane 7
143,2162.05,34.26517068690809,0,23,4,-1,162.05,done change slow
143,2955.08,33.75374650149854,-0.01058504176127813,2,4,-1,955.08,timer
143,2837.35,31.38936109126185,0.04554766793644088,21,4,-1,837.35,timer
143,2833.69,35.132937125513045,-0.048561375269519244,13,7,-1,833.69,timer
143,2768.06,35.86070843355307,-0.0476156716517166,3,4,-1,768.06,timer
143,2553.09,33.36298407617157,0.02306985954956411,14,4,-1,553.09,timer
143,2417.44,32.106868038112935,0.13699163261334887,22,7,-1,417.44,timer
143,2378.78,34.37936269036433,0.005139891040734264,15,4,-1,378.78,timer
143,2162.05,34.26517068690809,0,23,4,-1,162.05,timer
143,2091.94,34.14926926930242,1,5,4,8,91.94,timer
143,1905.33,30.66243196566844,0.14982008505070332,16,3,-1,905.33,timer
143,1812.62,29.81575013193046,0.14374374374374374,24,6,-1,812.62,timer
143,1824.68,31.712176506853847,0.17453183520599247,6,1,-1,824.68,timer
143,1670.4,31.087185424384945,0.17869281045751637,17,3,-1,670.4,timer
143,1593.52,30.894142930677045,0.18346883468834688,25,6,-1,593.52,timer
143,1463.79,27.747709640349708,0.1369347976649847,7,1,-1,463.79,timer
143,1322.37,27.233504039040916,0.09596050270031418,26,3,-1,322.37,timer
143,1213.39,26.820264068179082,0.1445980542754736,8,1,-1,213.39,timer
143,1084.29,26.78359748345764,0.10857633474808391,27,3,-1,84.29,timer
143,1006.78,26.24178826279802,0.1588922937237544,9,0,-1,1006.78,leave lane
143,1006.78,26.24178826279802,0.1588922937237544,9,1,-1,6.779999999999973,enter lane
143,1006.78,26.24178826279802,0.1588922937237544,9,1,-1,6.779999999999973,timer
143,829.29,25.157424172062534,0.09028305864358327,28,2,-1,829.29,timer
143,618.51,26.90842485062014,0.07818278936338298,29,0,-1,618.51,timer
144,2126.59,35.14926926930242,1.0,5,4,8,126.59,leave lane 8
144,2126.59,35.14926926930242,0,5,4,-1,126.59,done change fast
144,2988.83,33.74316145973726,-0.01058504176127813,2,4,-1,988.83,timer
144,2868.77,31.434908759198294,0.04554766793644088,21,4,-1,868.77,timer
144,2868.8,35.084375750243524,-0.048561375269519244,13,7,-1,868.8,timer
144,2803.76,35.424707768661634,-0.6666666666666666,3,4,-1,803.76,timer
144,2586.46,33.37823451867094,0.007431025449191548,14,4,-1,586.46,timer
144,2449.62,32.24385967072629,0.13699163261334887,22,7,-1,449.62,timer
144,2413.16,34.37962615860067,-0.0009942400811332561,15,4,-1,413.16,timer
144,2196.32,34.26418843081605,-0.0019645121840950954,23,4,-1,196.32,timer
144,2126.59,35.14926926930242,0,5,4,-1,126.59,timer
144,1936.07,30.81225205071914,0.14982008505070332,16,3,-1,936.07,timer
144,1842.51,29.959493875674205,0.14374374374374374,24,6,-1,842.51,timer
144,1856.48,31.88670834205984,0.17453183520599247,6,1,-1,856.48,timer
144,1701.58,31.26587823484246,0.17869281045751637,17,3,-1,701.58,timer
144,1624.51,31.077611765365393,0.18346883468834688,25,6,-1,624.51,timer
144,1491.61,27.884644438014693,0.1369347976649847,7,1,-1,491.61,timer
144,1349.65,27.32946454174123,0.09596050270031418,26,3,-1,349.65,timer
144,1240.28,26.964862122454555,0.1445980542754736,8,1,-1,240.28,timer
144,1111.13,26.892173818205723,0.10857633474808391,27,3,-1,111.13,timer
144,1033.1,26.400680556521774,0.1588922937237544,9,1,-1,33.1,timer
144,854.49,25.247707230706116,0.09028305864358327,28,2,-1,854.49,timer
144,645.46,26.98660763998352,0.07818278936338298,29,0,-1,645.46,timer
144.47516492607429,3004.86,33.73813181915127,-0.01058504176127813,2,4,-1,1004.86,leave lane
144.47516492607429,3004.86,33.73813181915127,-0.01058504176127813,2,-1,-1,1004.86,end
145,2900.23,31.480456427134733,0.04554766793644088,21,4,-1,900.23,timer
145,2903.86,35.035814374974,-0.048561375269519244,13,7,-1,903.86,timer
145,2838.85,34.75804110199497,-0.6666666666666666,3,4,-1,838.85,timer
145,2619.84,33.379993122318474,-2.6208925145496344e-05,14,4,-1,619.84,timer
145,2481.93,32.38085130333964,0.13699163261334887,22,7,-1,481.93,timer
145,2447.54,34.377970867241636,-0.0023163426369509407,15,4,-1,447.54,timer
145,2230.58,34.26124166253991,-0.003929024368190191,23,4,-1,230.58,timer
145,2161.74,35.146635519383345,-0.005267499838140898,5,4,-1,161.74,timer
145,1966.96,30.962072135769844,0.14982008505070332,16,3,-1,966.96,timer
145,1872.54,30.10323761941795,0.14374374374374374,24,6,-1,872.54,timer
145,1888.45,32.06124017726583,0.17453183520599247,6,1,-1,888.45,timer
145,1732.94,31.444571045299977,0.17869281045751637,17,3,-1,732.94,timer
145,1655.68,31.26108060005374,0.18346883468834688,25,6,-1,655.68,timer
145,1519.56,28.021579235679678,0.1369347976649847,7,1,-1,519.56,timer
145,1377.03,27.425425044441546,0.09596050270031418,26,3,-1,377.03,timer
145,1267.32,27.10946017673003,0.1445980542754736,8,1,-1,267.32,timer
145,1138.08,27.000750152953806,0.10857633474808391,27,3,-1,138.08,timer
145,1059.58,26.559572850245527,0.1588922937237544,9,1,-1,59.58,timer
145,879.78,25.337990289349698,0.09028305864358327,28,2,-1,879.78,timer
145,672.49,27.064790429346903,0.07818278936338298,29,0,-1,672.49,timer
145,2838.85,34.75804110199497,-0.6666666666666666,3,4,-1,838.85,change fast
145,2838.85,34.75804110199497,-0.6666666666666666,3,7,4,838.85,enter lane 7
146,2931.73,31.526004095071173,0.04554766793644088,21,4,-1,931.73,timer
146,2938.87,34.98725299970448,-0.048561375269519244,13,7,-1,938.87,timer
146,2874.11,35.75804110199497,1,3,7,4,874.11,timer
146,2653.22,33.379941944668445,-7.614637492273047e-05,14,4,-1,653.22,timer
146,2514.38,32.51784293595299,0.13699163261334887,22,7,-1,514.38,timer
146,2481.92,34.374993473326775,-0.0036384451927686254,15,4,-1,481.92,timer
146,2264.84,34.256330382079675,-0.0058935365522852865,23,4,-1,264.84,timer
146,2196.6,34.52876874931929,-0.6666666666666666,5,4,-1,196.6,timer
146,1998.0,31.111892220820547,0.14982008505070332,16,3,-1,998.0,timer
146,1902.72,30.246981363161694,0.14374374374374374,24,6,-1,902.72,timer
146,1920.6,32.23577201247182,0.17453183520599247,6,1,-1,920.6,timer
146,1764.47,31.623263855757493,0.17869281045751637,17,3,-1,764.47,timer
146,1687.03,31.44454943474209,0.18346883468834688,25,6,-1,687.03,timer
146,1547.65,28.158514033344662,0.1369347976649847,7,1,-1,547.65,timer
146,1404.5,27.52138554714186,0.09596050270031418,26,3,-1,404.5,timer
146,1294.5,27.2540582310055,0.1445980542754736,8,1,-1,294.5,timer
146,1165.14,27.10932648770189,0.10857633474808391,27,3,-1,165.14,timer
146,1086.22,26.71846514396928,0.1588922937237544,9,1,-1,86.22,timer
146,905.16,25.42827334799328,0.09028305864358327,28,2,-1,905.16,timer
146,699.59,27.142973218710285,0.07818278936338298,29,0,-1,699.59,timer
147,2963.28,31.571551763007616,0.04554766793644088,21,4,-1,963.28,timer
147,2973.83,34.93869162443496,-0.048561375269519244,13,7,-1,973.83,timer
147,2910.36,36.75804110199497,1.0,3,7,4,910.36,timer
147,2686.6,33.379840829568636,-0.0001260838246999646,14,4,-1,686.6,timer
147,2546.97,32.65483456856634,0.13699163261334887,22,7,-1,546.97,timer
147,2516.3,34.370693976856096,-0.00496054774858631,15,4,-1,516.3,timer
147,2299.1,34.249454589435345,-0.007858048736380381,23,4,-1,299.1,timer
147,2230.91,34.239579024973175,-0.0003387617593179764,5,4,-1,230.91,timer
147,2029.19,31.26171230587125,0.14982008505070332,16,3,-1,1029.19,leave lane
147,2029.19,31.26171230587125,0.14982008505070332,16,4,-1,29.190000000000055,enter lane
147,2029.19,31.26171230587125,0.14982008505070332,16,4,-1,29.190000000000055,timer
147,1933.04,30.39072510690544,0.14374374374374374,24,6,-1,933.04,timer
147,1952.92,32.41030384767781,0.17453183520599247,6,1,-1,952.92,timer
147,1796.18,31.80195666621501,0.17869281045751637,17,3,-1,796.18,timer
147,1718.57,31.628018269430438,0.18346883468834688,25,6,-1,718.57,timer
147,1575.88,28.295448831009647,0.1369347976649847,7,1,-1,575.88,timer
147,1432.07,27.617346049842176,0.09596050270031418,26,3,-1,432.07,timer
147,1321.83,27.398656285280975,0.1445980542754736,8,1,-1,321.83,timer
147,1192.3,27.21790282244997,0.10857633474808391,27,3,-1,192.3,timer
147,1113.02,26.877357437693032,0.1588922937237544,9,1,-1,113.02,timer
147,930.63,25.51855640663686,0.09028305864358327,28,2,-1,930.63,timer
147,726.77,27.221156008073667,0.07818278936338298,29,0,-1,726.77,timer
148,2947.62,37.75804110199497,1.0,3,7,4,947.62,leave lane 4
148,2947.62,37.75804110199497,0,3,7,-1,947.62,done change fast
148,2994.87,31.617099430944055,0.04554766793644088,21,4,-1,994.87,timer
148,3008.74,34.89013024916544,-0.048561375269519244,13,7,-1,1008.74,leave lane
148,3008.74,34.89013024916544,-0.048561375269519244,13,-1,-1,1008.74,end
148,2947.62,37.75804110199497,0,3,7,-1,947.62,timer
148,2719.98,33.379689777019045,-0.00017602127447719873,14,4,-1,719.98,timer
148,2579.69,32.791826201179695,0.13699163261334887,22,7,-1,579.69,timer
148,2550.67,34.3650723778296,-0.006282650304403995,15,4,-1,550.67,timer
148,2333.35,34.24061428460692,-0.009822560920475476,23,4,-1,333.35,timer
148,2265.15,34.23890150145454,-0.0010162852779539678,5,4,-1,265.15,timer
148,2060.53,31.411532390921952,0.14982008505070332,16,4,-1,60.53,timer
148,1963.5,30.534468850649183,0.14374374374374374,24,6,-1,963.5,timer
148,1985.42,32.5848356828838,0.17453183520599247,6,1,-1,985.42,timer
148,1828.07,31.980649476672525,0.17869281045751637,17,3,-1,828.07,timer
148,1750.29,31.811487104118786,0.18346883468834688,25,6,-1,750.29,timer
148,1604.24,28.432383628674632,0.1369347976649847,7,1,-1,604.24,timer
148,1459.74,27.71330655254249,0.09596050270031418,26,3,-1,459.74,timer
148,1349.3,27.543254339556448,0.1445980542754736,8,1,-1,349.3,timer
148,1219.57,27.326479157198055,0.10857633474808391,27,3,-1,219.57,timer
148,1139.98,27.036249731416785,0.1588922937237544,9,1,-1,139.98,timer
148,956.19,25.608839465280443,0.09028305864358327,28,2,-1,956.19,timer
148,754.03,27.29933879743705,0.07818278936338298,29,0,-1,754.03,timer
149,3026.51,31.662647098880495,0.04554766793644088,21,4,-1,1026.51,leave lane
149,3026.51,31.662647098880495,0.04554766793644088,21,-1,-1,1026.51,end
149,2985.38,37.756185298593905,-0.0037116068021245925,3,7,-1,985.38,timer
149,2753.36,33.37948878701968,-0.00022595872425443286,14,4,-1,753.36,timer
149,2612.55,32.92881783379305,0.13699163261334887,22,7,-1,612.55,timer
149,2585.03,34.35812867624728,-0.00760475286022168,15,4,-1,585.03,timer
149,2367.59,34.2298094675944,-0.011787073104570571,23,4,-1,367.59,timer
149,2299.39,34.23754645441727,-0.0016938087965899591,5,4,-1,299.39,timer
149,2092.02,31.561352475972654,0.14982008505070332,16,4,-1,92.02,timer
149,1994.11,30.678212594392928,0.14374374374374374,24,6,-1,994.11,timer
149,2018.09,32.75936751808979,0.17453183520599247,6,1,-1,1018.09,leave lane
149,2018.09,32.75936751808979,0.17453183520599247,6,8,-1,18.090000000000032,enter lane
149,2018.09,32.75936751808979,0.17453183520599247,6,8,-1,18.090000000000032,timer
149,1860.14,32.159342287130045,0.17869281045751637,17,3,-1,860.14,timer
149,1782.19,31.994955938807134,0.18346883468834688,25,6,-1,782.19,timer
149,1632.74,28.569318426339617,0.1369347976649847,7,1,-1,632.74,timer
149,1487.5,27.809267055242806,0.09596050270031418,26,3,-1,487.5,timer
149,1376.92,27.68785239383192,0.1445980542754736,8,1,-1,376.92,timer
149,1246.95,27.435055491946137,0.10857633474808391,27,3,-1,246.95,timer
149,1167.1,27.195142025140537,0.1588922937237544,9,1,-1,167.1,timer
149,981.84,25.699122523924025,0.09028305864358327,28,2,-1,981.84,timer
149,781.37,27.37752158680043,0.07818278936338298,29,0,-1,781.37,timer
150,3023.13,37.750617888390714,-0.007423213604249185,3,7,-1,1023.13,leave lane
150,3023.13,37.750617888390714,-0.007423213604249185,3,-1,-1,1023.13,end
150,2786.74,33.37923785957054,-0.000275896174031667,14,4,-1,786.74,timer
150,2645.55,33.0658094664064,0.13699163261334887,22,7,-1,645.55,timer
150,2619.39,34.34986287210915,-0.008926855416039364,15,4,-1,619.39,timer
150,2401.81,34.217040138397785,-0.013751585288665666,23,4,-1,401.81,timer
150,2333.61,34.22942615663277,-0.001363862966886783,5,4,-1,333.61,timer
150,2123.66,31.711172561023357,0.14982008505070332,16,4,-1,123.66,timer
150,2024.86,30.821956338136673,0.14374374374374374,24,6,-1,1024.86,leave lane
150,2024.86,30.821956338136673,0.14374374374374374,24,7,-1,24.8599999999999,enter lane
150,2024.86,30.821956338136673,0.14374374374374374,24,7,-1,24.8599999999999,timer
150,2050.94,32.93389935329578,0.17453183520599247,6,8,-1,50.94,timer
150,1892.39,32.338035097587564,0.17869281045751637,17,3,-1,892.39,timer
150,1814.28,32.17842477349548,0.18346883468834688,25,6,-1,814.28,timer
150,1661.38,28.7062532240046,0.1369347976649847,7,1,-1,661.38,timer
150,1515.36,27.90522755794312,0.09596050270031418,26,3,-1,515.36,timer
150,1404.68,27.832450448107394,0.1445980542754736,8,1,-1,404.68,timer
150,1274.44,27.54363182669422,0.10857633474808391,27,3,-1,274.44,timer
150,1194.37,27.35403431886429,0.1588922937237544,9,1,-1,194.37,timer
150,1007.58,25.789405582567607,0.09028305864358327,28,2,-1,1007.58,leave lane
150,1007.58,25.789405582567607,0.09028305864358327,28,3,-1,7.580000000000041,enter lane
150,1007.58,25.789405582567607,0.09028305864358327,28,3,-1,7.580000000000041,timer
150,808.79,27.455704376163812,0.07818278936338298,29,0,-1,808.79,timer
151,2820.12,33.37893699467162,-0.0003258336238089011,14,4,-1,820.12,timer
151,2678.68,33.20280109901975,0.13699163261334887,22,7,-1,678.68,timer
151,2653.73,34.3402749654152,-0.010248957971857047,15,4,-1,653.73,timer
151,2436.02,34.202306297017074,-0.01571609747276076,23,4,-1,436.02,timer
151,2367.83,34.217024385933996,7.337644153094654e-05,5,4,-1,367.83,timer
151,2155.44,31.86099264607406,0.14982008505070332,16,4,-1,155.44,timer
151,2055.75,30.965700081880417,0.14374374374374374,24,7,-1,55.75,timer
151,2083.96,33.10843118850177,0.17453183520599247,6,8,-1,83.96,timer
151,1924.82,32.516727908045084,0.17869281045751637,17,3,-1,924.82,timer
151,1846.55,32.36189360818383,0.18346883468834688,25,6,-1,846.55,timer
151,1690.15,28.843188021669587,0.1369347976649847,7,1,-1,690.15,timer
151,1543.31,28.001188060643436,0.09596050270031418,26,3,-1,543.31,timer
151,1432.58,27.977048502382868,0.1445980542754736,8,1,-1,432.58,timer
151,1302.04,27.652208161442303,0.10857633474808391,27,3,-1,302.04,timer
151,1221.8,27.512926612588043,0.1588922937237544,9,1,-1,221.8,timer
151,1033.41,25.87968864121119,0.09028305864358327,28,3,-1,33.41,timer
151,836.28,27.533887165527194,0.07818278936338298,29,0,-1,836.28,timer
152,2853.5,33.37858619232293,-0.00037577107358613524,14,4,-1,853.5,timer
152,2711.95,33.3392285516925,0.1333125648501844,22,7,-1,711.95,timer
152,2688.07,34.32936495616543,-0.011571060527674731,15,4,-1,688.07,timer
152,2470.22,34.185702338262715,-0.01707161087978638,23,4,-1,470.22,timer
152,2402.03,34.20215326958896,-0.0006194473565870995,5,4,-1,402.03,timer
152,2187.38,32.010812731124766,0.14982008505070332,16,4,-1,187.38,timer
152,2086.79,31.10944382562416,0.14374374374374374,24,7,-1,86.79,timer
152,2117.16,33.28092196547092,0.1655846789841493,6,8,-1,117.16,timer
152,1957.43,32.695420718502604,0.17869281045751637,17,3,-1,957.43,timer
152,1879.0,32.545362442872175,0.18346883468834688,25,6,-1,879.0,timer
152,1719.06,28.98012281933457,0.1369347976649847,7,1,-1,719.06,timer
152,1571.36,28.09714856334375,0.09596050270031418,26,3,-1,571.36,timer
152,1460.63,28.12164655665834,0.1445980542754736,8,1,-1,460.63,timer
152,1329.75,27.760784496190386,0.10857633474808391,27,3,-1,329.75,timer
152,1249.39,27.671818906311795,0.1588922937237544,9,1,-1,249.39,timer
152,1059.33,25.96997169985477,0.09028305864358327,28,3,-1,59.33,timer
152,863.85,27.612069954890575,0.07818278936338298,29,0,-1,863.85,timer
153,2886.88,33.37818545252445,-0.00042570852336336936,14,4,-1,886.88,timer
153,2745.35,33.466543234204096,0.12131680017300848,22,7,-1,745.35,timer
153,2722.39,34.31713284435984,-0.012893163083492415,15,4,-1,722.39,timer
153,2504.4,34.16863072738293,-0.01707161087978638,23,4,-1,504.4,timer
153,2436.22,34.18558139674653,-0.0004218213291122255,5,4,-1,436.22,timer
153,2219.46,32.160632816175465,0.14982008505070332,16,4,-1,219.46,timer
153,2117.97,31.253187569367906,0.14374374374374374,24,7,-1,117.97,timer
153,2150.52,33.43670148517383,0.14597436042167825,6,8,-1,150.52,timer
153,1990.21,32.87411352896012,0.17869281045751637,17,3,-1,990.21,timer
153,1911.64,32.72883127756052,0.18346883468834688,25,6,-1,911.64,timer
153,1748.11,29.117057616999556,0.1369347976649847,7,1,-1,748.11,timer
153,1599.51,28.193109066044066,0.09596050270031418,26,3,-1,599.51,timer
153,1488.82,28.266244610933814,0.1445980542754736,8,1,-1,488.82,timer
153,1357.57,27.86936083093847,0.10857633474808391,27,3,-1,357.57,timer
153,1277.14,27.830711200035548,0.1588922937237544,9,1,-1,277.14,timer
153,1085.35,26.060254758498353,0.09028305864358327,28,3,-1,85.35,timer
153,891.5,27.690252744253957,0.07818278936338298,29,0,-1,891.5,timer
154,2920.26,33.377734775276195,-0.0004756459731406035,14,4,-1,920.26,timer
154,2778.88,33.58186215203851,0.10932103549583258,22,7,-1,778.88,timer
154,2756.7,34.303578629998434,-0.0142152656393101,15,4,-1,756.7,timer
154,2538.56,34.15155911650315,-0.01707161087978638,23,4,-1,538.56,timer
154,2470.39,34.16840388767078,-0.0008651767157084899,5,4,-1,470.39,timer
154,2251.7,32.310452901226164,0.14982008505070332,16,4,-1,251.7,timer
154,2149.3,31.39693131311165,0.14374374374374374,24,7,-1,149.3,timer
154,2184.03,33.57287068631427,0.1263640418592072,6,8,-1,184.03,timer
154,2023.17,33.04614512619217,0.16195742412080188,17,3,-1,1023.17,leave lane
154,2023.17,33.04614512619217,0.16195742412080188,17,4,-1,23.16999999999996,enter lane
154,2023.17,33.04614512619217,0.16195742412080188,17,4,-1,23.16999999999996,timer
154,1944.45,32.90714677746161,0.16828318414310203,25,6,-1,944.45,timer
154,1777.3,29.25399241466454,0.1369347976649847,7,1,-1,777.3,timer
154,1627.75,28.28906956874438,0.09596050270031418,26,3,-1,627.75,timer
154,1517.16,28.410842665209287,0.1445980542754736,8,1,-1,517.16,timer
154,1385.49,27.97793716568655,0.10857633474808391,27,3,-1,385.49,timer
154,1305.05,27.9896034937593,0.1588922937237544,9,1,-1,305.05,timer
154,1111.46,26.150537817141934,0.09028305864358327,28,3,-1,111.46,timer
154,919.23,27.76843553361734,0.07818278936338298,29,0,-1,919.23,timer
155,2953.64,33.37723416057817,-0.0005255834229178376,14,4,-1,953.64,timer
155,2812.51,33.68518530519575,0.09732527081865668,22,7,-1,812.51,timer
155,2790.99,34.28870240850024,-0.015521484005299622,15,4,-1,790.99,timer
155,2572.7,34.13448750562337,-0.01707161087978638,23,4,-1,572.7,timer
155,2504.55,34.15147452839206,-0.00025183477280087504,5,4,-1,504.55,timer
155,2284.08,32.46027298627686,0.14982008505070332,16,4,-1,284.08,timer
155,2180.77,31.540675056855395,0.14374374374374374,24,7,-1,180.77,timer
155,2217.66,33.68942956889224,0.10675372329673613,6,8,-1,217.66,timer
155,2056.29,33.19759120852136,0.1409347405375647,17,4,-1,56.29,timer
155,1977.44,33.06424283753835,0.1459089360103768,25,6,-1,977.44,timer
155,1806.62,29.390927212329526,0.1369347976649847,7,1,-1,806.62,timer
155,1656.09,28.385030071444696,0.09596050270031418,26,3,-1,656.09,timer
155,1545.64,28.55544071948476,0.1445980542754736,8,1,-1,545.64,timer
155,1413.52,28.086513500434634,0.10857633474808391,27,3,-1,413.52,timer
155,1333.12,28.148495787483053,0.1588922937237544,9,1,-1,333.12,timer
155,1137.66,26.240820875785516,0.09028305864358327,28,3,-1,137.66,timer
155,947.04,27.84661832298072,0.07818278936338298,29,0,-1,947.04,timer
