t,x,v,a,id,length,lane,oldLane,pos,event
359,762.96,54.7262,0.03747035768574421,23,[],2,,762.96,timer
360,0,56.076749637336164,0,24,[],2,,0,enter lane
360,1638.62,56.3517,0.11646187488324501,22,[],3,,638.62,timer
360,817.7,54.7637,0.03747035768574421,23,[],2,,817.7,timer
360,0,56.076749637336164,0,24,[],2,,0,timer
361,1695.03,56.4682,0.11646187488324501,22,[],3,,695.03,timer
361,872.48,54.8012,0.03747035768574421,23,[],2,,872.48,timer
361,56.08,56.0785,0.003584974282399087,24,[],2,,56.08,timer
362,1751.56,56.5847,0.11646187488324501,22,[],3,,751.56,timer
362,927.3,54.8387,0.03747035768574421,23,[],2,,927.3,timer
362,112.16,56.0839,0.007169948564798174,24,[],2,,112.16,timer
363,1808.2,56.7012,0.11646187488324501,22,[],3,,808.2,timer
363,982.16,54.8762,0.03747035768574421,23,[],2,,982.16,timer
363,168.25,56.0929,0.01075492284719726,24,[],2,,168.25,timer
364,1864.96,56.8177,0.11646187488324501,22,[],3,,864.96,timer
364,1037.05,54.9137,0.03747035768574421,23,[],2,,1037.05,leave lane
364,1037.05,54.9137,0.03747035768574421,23,[],3,,37.049999999999955,enter lane
364,1037.05,54.9137,0.03747035768574421,23,[],3,,37.049999999999955,timer
364,224.35,56.1054,0.014339897129596348,24,[],2,,224.35,timer
365,1921.84,56.9342,0.11646187488324501,22,[],3,,921.84,timer
365,1091.98,54.9512,0.03747035768574421,23,[],3,,91.98,timer
365,280.46,56.1215,0.017924871411995436,24,[],2,,280.46,timer
366,1978.83,57.0507,0.11646187488324501,22,[],3,,978.83,timer
366,1146.95,54.9887,0.03747035768574421,23,[],3,,146.95,timer
366,336.59,56.1412,0.021509845694394524,24,[],2,,336.59,timer
367,2035.94,57.1672,0.11646187488324501,22,[],3,,1035.94,leave lane
367,2035.94,57.1672,0.11646187488324501,22,[],,,1035.94,end
367,1201.96,55.0262,0.03747035768574421,23,[],3,,201.96,timer
367,392.74,56.1645,0.025094819976793612,24,[],2,,392.74,timer
368,1257.0,55.0637,0.03747035768574421,23,[],3,,257.0,timer
368,448.92,56.1914,0.0286797942591927,24,[],2,,448.92,timer
369,1312.08,55.1012,0.03747035768574421,23,[],3,,312.08,timer
369,505.13,56.2219,0.032264768541591785,24,[],2,,505.13,timer
370,1367.2,55.1387,0.03747035768574421,23,[],3,,367.2,timer
370,561.37,56.256,0.03584974282399087,24,[],2,,561.37,timer
371,1422.36,55.1762,0.03747035768574421,23,[],3,,422.36,timer
371,617.64,56.2936,0.03943471710638996,24,[],2,,617.64,timer
372,1477.55,55.2137,0.03747035768574421,23,[],3,,477.55,timer
372,673.95,56.3348,0.04301969138878905,24,[],2,,673.95,timer
373,1532.78,55.2512,0.03747035768574421,23,[],3,,532.78,timer
373,730.31,56.3796,0.046604665671188136,24,[],2,,730.31,timer
374,1588.05,55.2887,0.03747035768574421,23,[],3,,588.05,timer
374,786.71,56.427,0.04754023037728897,24,[],2,,786.71,timer
375,1643.36,55.3262,0.03747035768574421,23,[],3,,643.36,timer
375,843.16,56.4745,0.04754023037728897,24,[],2,,843.16,timer
376,1698.7,55.3637,0.03747035768574421,23,[],3,,698.7,timer
376,899.66,56.522,0.04754023037728897,24,[],2,,899.66,timer
377,1754.08,55.4012,0.03747035768574421,23,[],3,,754.08,timer
377,956.21,56.5695,0.04754023037728897,24,[],2,,956.21,timer
378,1809.5,55.4387,0.03747035768574421,23,[],3,,809.5,timer
378,1012.8,56.617,0.04754023037728897,24,[],2,,1012.8,leave lane
378,1012.8,56.617,0.04754023037728897,24,[],3,,12.799999999999955,enter lane
378,1012.8,56.617,0.04754023037728897,24,[],3,,12.799999999999955,timer
379,1864.96,55.4762,0.03747035768574421,23,[],3,,864.96,timer
379,1069.44,56.6645,0.04754023037728897,24,[],3,,69.44,timer
380,1920.45,55.5137,0.03747035768574421,23,[],3,,920.45,timer
380,1126.13,56.712,0.04754023037728897,24,[],3,,126.13,timer
381,1975.98,55.5512,0.03747035768574421,23,[],3,,975.98,timer
381,1182.87,56.7595,0.04754023037728897,24,[],3,,182.87,timer
382,2031.55,55.5887,0.03747035768574421,23,[],3,,1031.55,leave lane
382,2031.55,55.5887,0.03747035768574421,23,[],,,1031.55,end
382,1239.65,56.807,0.04754023037728897,24,[],3,,239.65,timer
383,1296.48,56.8545,0.04754023037728897,24,[],3,,296.48,timer
384,1353.36,56.902,0.04754023037728897,24,[],3,,353.36,timer
385,1410.29,56.9495,0.04754023037728897,24,[],3,,410.29,timer
386,1467.26,56.997,0.04754023037728897,24,[],3,,467.26,timer
387,1524.28,57.0445,0.04754023037728897,24,[],3,,524.28,timer
388,1581.35,57.092,0.04754023037728897,24,[],3,,581.35,timer
389,1638.47,57.1395,0.04754023037728897,24,[],3,,638.47,timer
390,1695.63,57.187,0.04754023037728897,24,[],3,,695.63,timer
391,1752.84,57.2345,0.04754023037728897,24,[],3,,752.84,timer
392,1810.1,57.282,0.04754023037728897,24,[],3,,810.1,timer
393,1867.41,57.3295,0.04754023037728897,24,[],3,,867.41,timer
394,1924.76,57.377,0.04754023037728897,24,[],3,,924.76,timer
395,1982.16,57.4245,0.04754023037728897,24,[],3,,982.16,timer
396,2039.61,57.472,0.04754023037728897,24,[],3,,1039.61,leave lane
396,2039.61,57.472,0.04754023037728897,24,[],,,1039.61,end
